type,oc_year,oc_data,oc_county,oc_region
住宅竊盜,110,1104,基隆市,中正區
住宅竊盜,110,1105,臺南市,南區
住宅竊盜,110,1105,臺北市,中山區
住宅竊盜,110,1105,臺中市,北屯區
住宅竊盜,110,1105,澎湖縣,馬公市
住宅竊盜,110,1105,新北市,三重區
住宅竊盜,110,1106,南投縣,集集鎮
住宅竊盜,110,1106,彰化縣,鹿港鎮
住宅竊盜,110,1107,新北市,三重區
住宅竊盜,110,1107,桃園市,桃園區
住宅竊盜,110,1107,苗栗縣,公館鄉
住宅竊盜,110,1108,新北市,中和區
住宅竊盜,110,1108,南投縣,草屯鎮
住宅竊盜,110,1108,臺南市,新化區
住宅竊盜,110,1108,新北市,三重區
住宅竊盜,110,1108,花蓮縣,吉安鄉
住宅竊盜,110,1109,澎湖縣,馬公市
住宅竊盜,110,1109,彰化縣,鹿港鎮
住宅竊盜,110,1109,臺南市,麻豆區
住宅竊盜,110,1109,臺南市,南區
住宅竊盜,110,1109,南投縣,草屯鎮
住宅竊盜,110,1110,新北市,三重區
住宅竊盜,110,1110,新北市,三重區
住宅竊盜,110,1110,金門縣,金沙鎮
住宅竊盜,110,1110,臺南市,關廟區
住宅竊盜,110,1111,南投縣,草屯鎮
住宅竊盜,110,1111,苗栗縣,西湖鄉
住宅竊盜,110,1111,新北市,新店區
住宅竊盜,110,1111,苗栗縣,銅鑼鄉
住宅竊盜,110,1112,臺南市,南區
住宅竊盜,110,1113,新北市,中和區
住宅竊盜,110,1113,金門縣,金湖鎮
住宅竊盜,110,1113,臺北市,中正區
住宅竊盜,110,1113,新北市,三重區
住宅竊盜,110,1113,金門縣,烈嶼鄉
住宅竊盜,110,1114,新北市,淡水區
住宅竊盜,110,1114,新竹市,東區
住宅竊盜,110,1114,臺北市,中正區
住宅竊盜,110,1114,臺南市,南區
住宅竊盜,110,1114,新竹市,東區
住宅竊盜,110,1114,澎湖縣,西嶼鄉
住宅竊盜,110,1114,南投縣,仁愛鄉
住宅竊盜,110,1115,新北市,汐止區
住宅竊盜,110,1115,臺北市,大同區
住宅竊盜,110,1116,桃園市,桃園區
住宅竊盜,110,1116,彰化縣,田尾鄉
住宅竊盜,110,1116,新北市,三重區
住宅竊盜,110,1117,臺北市,內湖區
住宅竊盜,110,1117,臺北市,大同區
住宅竊盜,110,1118,彰化縣,鹿港鎮
住宅竊盜,110,1118,苗栗縣,公館鄉
住宅竊盜,110,1120,桃園市,大園區
住宅竊盜,110,1120,雲林縣,斗六市
住宅竊盜,110,1121,苗栗縣,苗栗市
住宅竊盜,110,1121,桃園市,八德區
住宅竊盜,110,1121,臺南市,安平區
住宅竊盜,110,1121,花蓮縣,壽豐鄉
住宅竊盜,110,1122,桃園市,八德區
住宅竊盜,110,1122,新北市,樹林區
住宅竊盜,110,1123,臺南市,北區
住宅竊盜,110,1123,雲林縣,東勢鄉
住宅竊盜,110,1123,苗栗縣,卓蘭鎮
住宅竊盜,110,1124,新北市,樹林區
住宅竊盜,110,1124,南投縣,竹山鎮
住宅竊盜,110,1124,新北市,土城區
住宅竊盜,110,1124,基隆市,安樂區
住宅竊盜,110,1124,基隆市,七堵區
住宅竊盜,110,1125,臺北市,萬華區
住宅竊盜,110,1125,新北市,樹林區
住宅竊盜,110,1126,金門縣,金寧鄉
住宅竊盜,110,1126,臺南市,鹽水區
住宅竊盜,110,1126,新竹縣,竹東鎮
住宅竊盜,110,1127,臺南市,學甲區
住宅竊盜,110,1127,新竹縣,湖口鄉
住宅竊盜,110,1127,新竹縣,竹東鎮
住宅竊盜,110,1127,臺南市,北區
住宅竊盜,110,1128,新北市,三峽區
住宅竊盜,110,1128,新北市,土城區
住宅竊盜,110,1129,南投縣,竹山鎮
住宅竊盜,110,1129,苗栗縣,後龍鎮
住宅竊盜,110,1129,雲林縣,東勢鄉
住宅竊盜,110,1129,雲林縣,四湖鄉
住宅竊盜,110,1201,澎湖縣,馬公市
住宅竊盜,110,1201,臺北市,中正區
住宅竊盜,110,1201,屏東縣,林邊鄉
住宅竊盜,110,1201,南投縣,草屯鎮
住宅竊盜,110,1202,臺北市,中山區
住宅竊盜,110,1202,新北市,三重區
住宅竊盜,110,1203,苗栗縣,三義鄉
住宅竊盜,110,1204,臺北市,中正區
住宅竊盜,110,1204,新北市,永和區
住宅竊盜,110,1204,臺北市,大同區
住宅竊盜,110,1204,新北市,中和區
住宅竊盜,110,1204,苗栗縣,通霄鎮
住宅竊盜,110,1205,新北市,中和區
住宅竊盜,110,1205,南投縣,竹山鎮
住宅竊盜,110,1206,臺中市,北屯區
住宅竊盜,110,1206,臺南市,北區
住宅竊盜,110,1207,新北市,土城區
住宅竊盜,110,1207,雲林縣,麥寮鄉
住宅竊盜,110,1208,嘉義縣,朴子市
住宅竊盜,110,1208,新竹市,東區
住宅竊盜,110,1209,新竹市,東區
住宅竊盜,110,1211,澎湖縣,七美鄉
住宅竊盜,110,1211,南投縣,竹山鎮
住宅竊盜,110,1211,嘉義縣,義竹鄉
住宅竊盜,110,1213,新北市,中和區
住宅竊盜,110,1213,臺北市,大安區
住宅竊盜,110,1213,金門縣,金湖鎮
住宅竊盜,110,1214,金門縣,金湖鎮
住宅竊盜,110,1215,臺北市,萬華區
住宅竊盜,110,1215,新北市,中和區
住宅竊盜,110,1215,新北市,三重區
住宅竊盜,110,1216,臺南市,中西區
住宅竊盜,110,1216,南投縣,草屯鎮
住宅竊盜,110,1216,金門縣,金沙鎮
住宅竊盜,110,1217,南投縣,埔里鎮
住宅竊盜,110,1217,雲林縣,斗六市
住宅竊盜,110,1218,新北市,中和區
住宅竊盜,110,1218,臺中市,梧棲區
住宅竊盜,110,1219,苗栗縣,苗栗市
住宅竊盜,110,1219,苗栗縣,苗栗市
住宅竊盜,110,1219,新北市,萬里區
住宅竊盜,110,1219,金門縣,金寧鄉
住宅竊盜,110,1221,臺北市,士林區
住宅竊盜,110,1223,雲林縣,水林鄉
住宅竊盜,110,1224,基隆市,中山區
住宅竊盜,110,1224,臺北市,文山區
住宅竊盜,110,1225,南投縣,草屯鎮
住宅竊盜,110,1225,南投縣,草屯鎮
住宅竊盜,110,1225,臺中市,北屯區
住宅竊盜,110,1225,嘉義縣,朴子市
住宅竊盜,110,1226,臺南市,官田區
住宅竊盜,110,1227,金門縣,金寧鄉
住宅竊盜,110,1228,彰化縣,員林市
住宅竊盜,110,1228,金門縣,金湖鎮
住宅竊盜,110,1231,南投縣,竹山鎮
強制性交,110,1004,新北市,瑞芳區
強制性交,110,1014,彰化縣,田中鎮
強制性交,110,1016,臺東縣,蘭嶼鄉
強制性交,110,1016,臺北市,信義區
強制性交,110,1023,金門縣,金寧鄉
強制性交,110,1024,臺南市,北區
強制性交,110,1026,桃園市,平鎮區
強制性交,110,1030,臺南市,白河區
強制性交,110,1030,屏東縣,萬丹鄉
強制性交,110,1031,臺南市,中西區
強制性交,110,1031,金門縣,金城鎮
強制性交,110,1101,臺中市,大肚區
強制性交,110,1102,臺東縣,臺東市
強制性交,110,1104,嘉義市,西區
強制性交,110,1109,臺南市,安南區
強制性交,110,1110,臺南市,東區
強制性交,110,1113,高雄市,苓雅區
強制性交,110,1115,桃園市,平鎮區
強制性交,110,1205,臺南市,佳里區
強制性交,110,1210,嘉義市,西區
強制性交,110,1215,新北市,中和區
強制性交,110,1219,彰化縣,永靖鄉
強制性交,110,1226,澎湖縣,白沙鄉
強盜,110,1009,臺中市,霧峰區
強盜,110,1010,桃園市,桃園區
強盜,110,1012,臺北市,中山區
強盜,110,1013,桃園市,中壢區
強盜,110,1015,臺南市,新營區
強盜,110,1019,桃園市,平鎮區
強盜,110,1021,新北市,新莊區
強盜,110,1025,桃園市,新屋區
強盜,110,1027,高雄市,新興區
強盜,110,1030,臺東縣,臺東市
強盜,110,1030,臺北市,松山區
強盜,110,1101,高雄市,大社區
強盜,110,1102,新竹縣,新豐鄉
強盜,110,1111,桃園市,八德區
強盜,110,1111,新北市,中和區
強盜,110,1116,新北市,三重區
強盜,110,1117,新竹縣,湖口鄉
強盜,110,1121,新北市,新莊區
強盜,110,1126,新北市,新莊區
強盜,110,1130,苗栗縣,後龍鎮
強盜,110,1130,臺中市,大甲區
強盜,110,1201,宜蘭縣,員山鄉
強盜,110,1201,臺中市,北區
強盜,110,1201,苗栗縣,苗栗市
強盜,110,1205,高雄市,大寮區
強盜,110,1205,金門縣,金湖鎮
強盜,110,1207,臺中市,清水區
強盜,110,1208,桃園市,龍潭區
強盜,110,1212,新北市,土城區
強盜,110,1214,新北市,五股區
強盜,110,1217,新北市,三重區
強盜,110,1218,花蓮縣,花蓮市
強盜,110,1220,新竹縣,竹北市
強盜,110,1221,新北市,三重區
強盜,110,1224,新北市,三重區
搶奪,110,1003,桃園市,中壢區
搶奪,110,1005,新北市,汐止區
搶奪,110,1009,臺南市,中西區
搶奪,110,1016,高雄市,楠梓區
搶奪,110,1017,新北市,永和區
搶奪,110,1018,新北市,三峽區
搶奪,110,1022,臺南市,下營區
搶奪,110,1023,臺中市,潭子區
搶奪,110,1025,桃園市,大溪區
搶奪,110,1026,高雄市,苓雅區
搶奪,110,1026,新北市,三重區
搶奪,110,1031,新北市,新店區
搶奪,110,1106,嘉義縣,朴子市
搶奪,110,1107,臺南市,中西區
搶奪,110,1107,花蓮縣,吉安鄉
搶奪,110,1111,臺北市,中山區
搶奪,110,1112,高雄市,鳳山區
搶奪,110,1124,雲林縣,斗六市
搶奪,110,1124,彰化縣,員林市
搶奪,110,1205,高雄市,左營區
搶奪,110,1207,新北市,三重區
搶奪,110,1209,高雄市,鳳山區
搶奪,110,1211,桃園市,龍潭區
搶奪,110,1214,桃園市,中壢區
搶奪,110,1215,新北市,板橋區
機車竊盜,110,1001,臺南市,
機車竊盜,110,1001,桃園市,桃園區
機車竊盜,110,1001,桃園市,
機車竊盜,110,1001,苗栗縣,
機車竊盜,110,1001,屏東縣,
機車竊盜,110,1001,桃園市,
機車竊盜,110,1001,新北市,新莊區
機車竊盜,110,1001,新竹縣,
機車竊盜,110,1001,臺北市,
機車竊盜,110,1001,桃園市,
機車竊盜,110,1001,新竹縣,
機車竊盜,110,1001,嘉義縣,
機車竊盜,110,1001,新北市,
機車竊盜,110,1001,新北市,板橋區
機車竊盜,110,1001,南投縣,
機車竊盜,110,1001,嘉義縣,朴子市
機車竊盜,110,1001,桃園市,
機車竊盜,110,1002,臺中市,大里區
機車竊盜,110,1002,屏東縣,
機車竊盜,110,1002,高雄市,
機車竊盜,110,1002,桃園市,
機車竊盜,110,1002,桃園市,龍潭區
機車竊盜,110,1002,臺中市,沙鹿區
機車竊盜,110,1002,高雄市,前鎮區
機車竊盜,110,1002,彰化縣,
機車竊盜,110,1002,高雄市,苓雅區
機車竊盜,110,1003,桃園市,
機車竊盜,110,1003,新北市,淡水區
機車竊盜,110,1003,苗栗縣,
機車竊盜,110,1003,桃園市,
機車竊盜,110,1003,臺南市,
機車竊盜,110,1003,宜蘭縣,員山鄉
機車竊盜,110,1003,臺中市,
機車竊盜,110,1003,臺中市,
機車竊盜,110,1003,臺中市,
機車竊盜,110,1003,高雄市,
機車竊盜,110,1003,宜蘭縣,
機車竊盜,110,1004,新竹市,香山區
機車竊盜,110,1004,臺中市,南區
機車竊盜,110,1004,高雄市,
機車竊盜,110,1004,新北市,
機車竊盜,110,1004,新北市,
機車竊盜,110,1004,屏東縣,
機車竊盜,110,1004,高雄市,
機車竊盜,110,1004,新竹市,
機車竊盜,110,1004,屏東縣,
機車竊盜,110,1005,桃園市,
機車竊盜,110,1005,新北市,三重區
機車竊盜,110,1005,桃園市,平鎮區
機車竊盜,110,1005,新北市,
機車竊盜,110,1005,桃園市,
機車竊盜,110,1005,新北市,
機車竊盜,110,1005,桃園市,中壢區
機車竊盜,110,1005,南投縣,國姓鄉
機車竊盜,110,1005,嘉義縣,
機車竊盜,110,1006,臺中市,
機車竊盜,110,1006,桃園市,
機車竊盜,110,1006,新北市,
機車竊盜,110,1006,桃園市,
機車竊盜,110,1006,宜蘭縣,礁溪鄉
機車竊盜,110,1006,桃園市,
機車竊盜,110,1006,桃園市,新屋區
機車竊盜,110,1006,高雄市,
機車竊盜,110,1006,苗栗縣,
機車竊盜,110,1006,南投縣,
機車竊盜,110,1007,新北市,
機車竊盜,110,1007,臺中市,后里區
機車竊盜,110,1007,高雄市,三民區
機車竊盜,110,1007,屏東縣,潮州鎮
機車竊盜,110,1007,新北市,新莊區
機車竊盜,110,1007,新北市,五股區
機車竊盜,110,1007,新北市,永和區
機車竊盜,110,1007,桃園市,
機車竊盜,110,1007,桃園市,
機車竊盜,110,1007,新北市,新莊區
機車竊盜,110,1007,臺北市,萬華區
機車竊盜,110,1007,臺中市,
機車竊盜,110,1007,桃園市,八德區
機車竊盜,110,1007,臺中市,北區
機車竊盜,110,1007,新竹市,
機車竊盜,110,1008,宜蘭縣,羅東鎮
機車竊盜,110,1008,桃園市,
機車竊盜,110,1008,苗栗縣,
機車竊盜,110,1008,桃園市,
機車竊盜,110,1008,臺中市,北區
機車竊盜,110,1009,臺北市,大安區
機車竊盜,110,1009,高雄市,
機車竊盜,110,1009,桃園市,
機車竊盜,110,1009,臺中市,
機車竊盜,110,1009,屏東縣,車城鄉
機車竊盜,110,1009,臺中市,
機車竊盜,110,1010,臺中市,清水區
機車竊盜,110,1010,桃園市,
機車竊盜,110,1010,澎湖縣,
機車竊盜,110,1010,臺北市,南港區
機車竊盜,110,1010,桃園市,
機車竊盜,110,1010,高雄市,前鎮區
機車竊盜,110,1010,桃園市,
機車竊盜,110,1010,新竹縣,
機車竊盜,110,1011,雲林縣,
機車竊盜,110,1011,南投縣,
機車竊盜,110,1011,臺北市,
機車竊盜,110,1011,新北市,淡水區
機車竊盜,110,1011,新北市,
機車竊盜,110,1011,臺南市,
機車竊盜,110,1011,新北市,
機車竊盜,110,1011,臺北市,
機車竊盜,110,1011,臺中市,東區
機車竊盜,110,1011,嘉義縣,大林鎮
機車竊盜,110,1012,新北市,
機車竊盜,110,1012,南投縣,
機車竊盜,110,1012,苗栗縣,
機車竊盜,110,1012,新北市,
機車竊盜,110,1012,臺北市,南港區
機車竊盜,110,1012,桃園市,平鎮區
機車竊盜,110,1012,基隆市,七堵區
機車竊盜,110,1012,臺中市,
機車竊盜,110,1012,高雄市,
機車竊盜,110,1012,新北市,三重區
機車竊盜,110,1012,臺中市,
機車竊盜,110,1012,桃園市,中壢區
機車竊盜,110,1013,高雄市,美濃區
機車竊盜,110,1013,屏東縣,
機車竊盜,110,1013,新北市,新店區
機車竊盜,110,1013,高雄市,
機車竊盜,110,1013,臺北市,南港區
機車竊盜,110,1013,南投縣,埔里鎮
機車竊盜,110,1013,新竹市,
機車竊盜,110,1013,臺中市,太平區
機車竊盜,110,1013,臺南市,白河區
機車竊盜,110,1013,臺南市,
機車竊盜,110,1014,臺南市,
機車竊盜,110,1014,屏東縣,
機車竊盜,110,1014,高雄市,
機車竊盜,110,1014,高雄市,新興區
機車竊盜,110,1014,臺中市,西屯區
機車竊盜,110,1014,新竹縣,新豐鄉
機車竊盜,110,1014,屏東縣,
機車竊盜,110,1014,新竹市,
機車竊盜,110,1014,臺北市,北投區
機車竊盜,110,1014,嘉義市,東區
機車竊盜,110,1014,新北市,
機車竊盜,110,1014,雲林縣,
機車竊盜,110,1014,桃園市,
機車竊盜,110,1014,臺中市,
機車竊盜,110,1015,臺中市,豐原區
機車竊盜,110,1015,新北市,
機車竊盜,110,1015,花蓮縣,光復鄉
機車竊盜,110,1015,苗栗縣,苗栗市
機車竊盜,110,1015,新竹市,東區
機車竊盜,110,1015,桃園市,
機車竊盜,110,1015,南投縣,
機車竊盜,110,1015,臺南市,
機車竊盜,110,1015,桃園市,
機車竊盜,110,1015,高雄市,
機車竊盜,110,1015,臺中市,豐原區
機車竊盜,110,1015,臺中市,
機車竊盜,110,1015,新北市,板橋區
機車竊盜,110,1015,臺中市,豐原區
機車竊盜,110,1015,苗栗縣,
機車竊盜,110,1015,臺中市,豐原區
機車竊盜,110,1015,苗栗縣,
機車竊盜,110,1015,臺中市,豐原區
機車竊盜,110,1015,嘉義縣,
機車竊盜,110,1016,高雄市,
機車竊盜,110,1016,新北市,
機車竊盜,110,1016,臺中市,
機車竊盜,110,1016,新北市,
機車竊盜,110,1016,南投縣,
機車竊盜,110,1016,新北市,
機車竊盜,110,1016,新北市,金山區
機車竊盜,110,1016,新北市,土城區
機車竊盜,110,1016,花蓮縣,光復鄉
機車竊盜,110,1016,新竹市,
機車竊盜,110,1016,苗栗縣,
機車竊盜,110,1016,苗栗縣,
機車竊盜,110,1017,屏東縣,麟洛鄉
機車竊盜,110,1017,臺中市,
機車竊盜,110,1017,新竹縣,
機車竊盜,110,1017,南投縣,
機車竊盜,110,1017,臺南市,
機車竊盜,110,1017,臺中市,沙鹿區
機車竊盜,110,1017,彰化縣,
機車竊盜,110,1017,高雄市,
機車竊盜,110,1017,桃園市,
機車竊盜,110,1017,高雄市,
機車竊盜,110,1017,新北市,淡水區
機車竊盜,110,1017,新北市,
機車竊盜,110,1018,新竹市,
機車竊盜,110,1018,臺北市,
機車竊盜,110,1018,桃園市,
機車竊盜,110,1018,新北市,
機車竊盜,110,1018,桃園市,
機車竊盜,110,1018,新北市,五股區
機車竊盜,110,1018,臺南市,東區
機車竊盜,110,1018,基隆市,
機車竊盜,110,1018,臺中市,
機車竊盜,110,1018,屏東縣,
機車竊盜,110,1018,桃園市,
機車竊盜,110,1018,基隆市,
機車竊盜,110,1018,新北市,汐止區
機車竊盜,110,1018,新北市,中和區
機車竊盜,110,1018,屏東縣,
機車竊盜,110,1018,南投縣,埔里鎮
機車竊盜,110,1018,苗栗縣,
機車竊盜,110,1018,新北市,
機車竊盜,110,1019,高雄市,前鎮區
機車竊盜,110,1019,澎湖縣,
機車竊盜,110,1019,宜蘭縣,
機車竊盜,110,1019,嘉義市,
機車竊盜,110,1019,屏東縣,
機車竊盜,110,1019,臺中市,西屯區
機車竊盜,110,1019,桃園市,
機車竊盜,110,1019,新北市,三峽區
機車竊盜,110,1019,新北市,板橋區
機車竊盜,110,1019,基隆市,中正區
機車竊盜,110,1019,新竹縣,芎林鄉
機車竊盜,110,1019,花蓮縣,花蓮市
機車竊盜,110,1019,新北市,淡水區
機車竊盜,110,1019,臺南市,永康區
機車竊盜,110,1019,新竹市,
機車竊盜,110,1019,臺北市,中山區
機車竊盜,110,1019,新北市,永和區
機車竊盜,110,1020,桃園市,中壢區
機車竊盜,110,1020,臺中市,大里區
機車竊盜,110,1020,新北市,
機車竊盜,110,1020,屏東縣,春日鄉
機車竊盜,110,1020,臺中市,
機車竊盜,110,1020,彰化縣,溪州鄉
機車竊盜,110,1020,臺中市,
機車竊盜,110,1021,臺中市,霧峰區
機車竊盜,110,1021,臺中市,
機車竊盜,110,1021,新竹縣,芎林鄉
機車竊盜,110,1021,新北市,
機車竊盜,110,1021,高雄市,前鎮區
機車竊盜,110,1021,苗栗縣,頭份市
機車竊盜,110,1021,高雄市,
機車竊盜,110,1021,臺東縣,
機車竊盜,110,1021,桃園市,龍潭區
機車竊盜,110,1021,臺東縣,
機車竊盜,110,1021,高雄市,
機車竊盜,110,1021,桃園市,
機車竊盜,110,1021,新北市,
機車竊盜,110,1021,臺北市,士林區
機車竊盜,110,1021,臺中市,北屯區
機車竊盜,110,1021,臺北市,士林區
機車竊盜,110,1021,新北市,
機車竊盜,110,1021,高雄市,
機車竊盜,110,1022,新北市,三重區
機車竊盜,110,1022,臺南市,
